Entity,Code,Day,Daily hospital occupancy
Slovakia,SVK,2020-11-04,1444
Slovakia,SVK,2020-11-05,1441
Slovakia,SVK,2020-11-06,1440
Slovakia,SVK,2020-11-07,1453
Slovakia,SVK,2020-11-08,1526
Slovakia,SVK,2020-11-09,1499
Slovakia,SVK,2020-11-10,1550
Slovakia,SVK,2020-11-11,1553
Slovakia,SVK,2020-11-12,1528
Slovakia,SVK,2020-11-13,1474
Slovakia,SVK,2020-11-14,1418
Slovakia,SVK,2020-11-15,1509
Slovakia,SVK,2020-11-16,1546
Slovakia,SVK,2020-11-17,1558
Slovakia,SVK,2020-11-18,1527
Slovakia,SVK,2020-11-19,1501
Slovakia,SVK,2020-11-20,1469
Slovakia,SVK,2020-11-21,1485
Slovakia,SVK,2020-11-22,1508
Slovakia,SVK,2020-11-23,1488
Slovakia,SVK,2020-11-24,1491
Slovakia,SVK,2020-11-25,1472
Slovakia,SVK,2020-11-26,1480
Slovakia,SVK,2020-11-27,1475
Slovakia,SVK,2020-11-28,1487
Slovakia,SVK,2020-11-29,1550
Slovakia,SVK,2020-11-30,1582
Slovakia,SVK,2020-12-01,1613
Slovakia,SVK,2020-12-02,1643
Slovakia,SVK,2020-12-03,1675
Slovakia,SVK,2020-12-04,1711
Slovakia,SVK,2020-12-05,1728
Slovakia,SVK,2020-12-06,1769
Slovakia,SVK,2020-12-07,1796
Slovakia,SVK,2020-12-08,1862
Slovakia,SVK,2020-12-09,1900
Slovakia,SVK,2020-12-10,1932
Slovakia,SVK,2020-12-11,1937
Slovakia,SVK,2020-12-12,1955
Slovakia,SVK,2020-12-13,2037
Slovakia,SVK,2020-12-14,2093
Slovakia,SVK,2020-12-15,2105
Slovakia,SVK,2020-12-16,2149
Slovakia,SVK,2020-12-17,2197
Slovakia,SVK,2020-12-18,2157
Slovakia,SVK,2020-12-19,2155
Slovakia,SVK,2020-12-20,2210
Slovakia,SVK,2020-12-21,2310
Slovakia,SVK,2020-12-22,2328
Slovakia,SVK,2020-12-23,2220
Slovakia,SVK,2020-12-24,2182
Slovakia,SVK,2020-12-25,2255
Slovakia,SVK,2020-12-26,2317
Slovakia,SVK,2020-12-27,2426
Slovakia,SVK,2020-12-28,2546
Slovakia,SVK,2020-12-29,2606
Slovakia,SVK,2020-12-30,2659
Slovakia,SVK,2020-12-31,2650
Slovakia,SVK,2021-01-01,2590
Slovakia,SVK,2021-01-02,2653
Slovakia,SVK,2021-01-03,2756
Slovakia,SVK,2021-01-04,2848
Slovakia,SVK,2021-01-05,2830
Slovakia,SVK,2021-01-06,2875
Slovakia,SVK,2021-01-07,2903
Slovakia,SVK,2021-01-08,2884
Slovakia,SVK,2021-01-09,2910
Slovakia,SVK,2021-01-10,3015
Slovakia,SVK,2021-01-11,3093
Slovakia,SVK,2021-01-12,3065
Slovakia,SVK,2021-01-13,3019
Slovakia,SVK,2021-01-14,3032
Slovakia,SVK,2021-01-15,3038
Slovakia,SVK,2021-01-16,3051
Slovakia,SVK,2021-01-17,3149
Slovakia,SVK,2021-01-18,3200
Slovakia,SVK,2021-01-19,3121
Slovakia,SVK,2021-01-20,3082
Slovakia,SVK,2021-01-21,3074
Slovakia,SVK,2021-01-22,3064
Slovakia,SVK,2021-01-23,3113
Slovakia,SVK,2021-01-24,3227
Slovakia,SVK,2021-01-25,3262
Slovakia,SVK,2021-01-26,3286
Slovakia,SVK,2021-01-27,3292
Slovakia,SVK,2021-01-28,3287
Slovakia,SVK,2021-01-29,3248
Slovakia,SVK,2021-01-30,3239
Slovakia,SVK,2021-01-31,3333
Slovakia,SVK,2021-02-01,3359
Slovakia,SVK,2021-02-02,3352
Slovakia,SVK,2021-02-03,3413
Slovakia,SVK,2021-02-04,3376
Slovakia,SVK,2021-02-05,3331
Slovakia,SVK,2021-02-06,3378
Slovakia,SVK,2021-02-07,3439
Slovakia,SVK,2021-02-08,3451
Slovakia,SVK,2021-02-09,3502
Slovakia,SVK,2021-02-10,3444
Slovakia,SVK,2021-02-11,3561
Slovakia,SVK,2021-02-12,3530
Slovakia,SVK,2021-02-13,3553
Slovakia,SVK,2021-02-14,3625
Slovakia,SVK,2021-02-15,3678
Slovakia,SVK,2021-02-16,3624
Slovakia,SVK,2021-02-17,3596
Slovakia,SVK,2021-02-18,3617
Slovakia,SVK,2021-02-19,3569
Slovakia,SVK,2021-02-20,3552
Slovakia,SVK,2021-02-21,3659
Slovakia,SVK,2021-02-22,3712
Slovakia,SVK,2021-02-23,3672
Slovakia,SVK,2021-02-24,3645
Slovakia,SVK,2021-02-25,3728
Slovakia,SVK,2021-02-26,3660
Slovakia,SVK,2021-02-27,3697
Slovakia,SVK,2021-02-28,3799
Slovakia,SVK,2021-03-01,3836
Slovakia,SVK,2021-03-02,3807
Slovakia,SVK,2021-03-03,3715
Slovakia,SVK,2021-03-04,3725
Slovakia,SVK,2021-03-05,3664
Slovakia,SVK,2021-03-06,3674
Slovakia,SVK,2021-03-07,3791
Slovakia,SVK,2021-03-08,3772
Slovakia,SVK,2021-03-09,3703
Slovakia,SVK,2021-03-10,3654
Slovakia,SVK,2021-03-11,3594
Slovakia,SVK,2021-03-12,3537
Slovakia,SVK,2021-03-13,3542
Slovakia,SVK,2021-03-14,3586
Slovakia,SVK,2021-03-15,3660
Slovakia,SVK,2021-03-16,3566
Slovakia,SVK,2021-03-17,3498
Slovakia,SVK,2021-03-18,3450
Slovakia,SVK,2021-03-19,3323
Slovakia,SVK,2021-03-20,3289
Slovakia,SVK,2021-03-21,3395
Slovakia,SVK,2021-03-22,3407
Slovakia,SVK,2021-03-23,3335
Slovakia,SVK,2021-03-24,3269
Slovakia,SVK,2021-03-25,3182
Slovakia,SVK,2021-03-26,3170
Slovakia,SVK,2021-03-27,3149
Slovakia,SVK,2021-03-28,3164
Slovakia,SVK,2021-03-29,3096
Slovakia,SVK,2021-03-30,2994
Slovakia,SVK,2021-03-31,2844
Slovakia,SVK,2021-04-01,2683
Slovakia,SVK,2021-04-02,2590
Slovakia,SVK,2021-04-03,2627
Slovakia,SVK,2021-04-04,2661
Slovakia,SVK,2021-04-05,2699
Slovakia,SVK,2021-04-06,2639
Slovakia,SVK,2021-04-07,2596
Slovakia,SVK,2021-04-08,2453
Slovakia,SVK,2021-04-09,2314
Slovakia,SVK,2021-04-10,2243
Slovakia,SVK,2021-04-11,2292
Slovakia,SVK,2021-04-12,2250
Slovakia,SVK,2021-04-13,2164
Slovakia,SVK,2021-04-14,2039
Slovakia,SVK,2021-04-15,1946
Slovakia,SVK,2021-04-16,1863
Slovakia,SVK,2021-04-17,1799
Slovakia,SVK,2021-04-18,1818
Slovakia,SVK,2021-04-19,1770
Slovakia,SVK,2021-04-20,1686
Slovakia,SVK,2021-04-21,1603
Slovakia,SVK,2021-04-22,1513
Slovakia,SVK,2021-04-23,1443
Slovakia,SVK,2021-04-24,1425
Slovakia,SVK,2021-04-25,1442
Slovakia,SVK,2021-04-26,1402
Slovakia,SVK,2021-04-27,1364
Slovakia,SVK,2021-04-28,1302
Slovakia,SVK,2021-04-29,1281
Slovakia,SVK,2021-04-30,1241
Slovakia,SVK,2021-05-01,1201
Slovakia,SVK,2021-05-02,1206
Slovakia,SVK,2021-05-03,1191
Slovakia,SVK,2021-05-04,1144
Slovakia,SVK,2021-05-05,1063
Slovakia,SVK,2021-05-06,1002
Slovakia,SVK,2021-05-07,980
Slovakia,SVK,2021-05-08,936
Slovakia,SVK,2021-05-09,948
Slovakia,SVK,2021-05-10,951
Slovakia,SVK,2021-05-11,914
Slovakia,SVK,2021-05-12,839
Slovakia,SVK,2021-05-13,769
Slovakia,SVK,2021-05-14,741
Slovakia,SVK,2021-05-15,706
Slovakia,SVK,2021-05-16,717
Slovakia,SVK,2021-05-17,723
Slovakia,SVK,2021-05-18,672
Slovakia,SVK,2021-05-19,633
Slovakia,SVK,2021-05-20,576
Slovakia,SVK,2021-05-21,558
Slovakia,SVK,2021-05-22,524
Slovakia,SVK,2021-05-23,518
Slovakia,SVK,2021-05-24,505
Slovakia,SVK,2021-05-25,469
Slovakia,SVK,2021-05-26,448
Slovakia,SVK,2021-05-27,416
Slovakia,SVK,2021-05-28,390
Slovakia,SVK,2021-05-29,356
Slovakia,SVK,2021-05-30,356
Slovakia,SVK,2021-05-31,347
Slovakia,SVK,2021-06-01,329
Slovakia,SVK,2021-06-02,306
Slovakia,SVK,2021-06-03,291
Slovakia,SVK,2021-06-04,277
Slovakia,SVK,2021-06-05,270
Slovakia,SVK,2021-06-06,279
Slovakia,SVK,2021-06-07,252
Slovakia,SVK,2021-06-08,239
Slovakia,SVK,2021-06-09,236
Slovakia,SVK,2021-06-10,215
Slovakia,SVK,2021-06-11,209
Slovakia,SVK,2021-06-12,191
Slovakia,SVK,2021-06-13,196
Slovakia,SVK,2021-06-14,199
Slovakia,SVK,2021-06-15,182
Slovakia,SVK,2021-06-16,167
Slovakia,SVK,2021-06-17,163
Slovakia,SVK,2021-06-18,159
Slovakia,SVK,2021-06-19,159
Slovakia,SVK,2021-06-20,158
Slovakia,SVK,2021-06-21,155
Slovakia,SVK,2021-06-22,154
Slovakia,SVK,2021-06-23,153
Slovakia,SVK,2021-06-24,135
Slovakia,SVK,2021-06-25,133
Slovakia,SVK,2021-06-26,133
Slovakia,SVK,2021-06-27,133
Slovakia,SVK,2021-06-28,120
Slovakia,SVK,2021-06-29,120
Slovakia,SVK,2021-06-30,120
Slovakia,SVK,2021-07-01,93
Slovakia,SVK,2021-07-02,93
Slovakia,SVK,2021-07-03,93
Slovakia,SVK,2021-07-04,93
Slovakia,SVK,2021-07-05,85
Slovakia,SVK,2021-07-06,81
Slovakia,SVK,2021-07-07,81
Slovakia,SVK,2021-07-08,61
Slovakia,SVK,2021-07-09,61
Slovakia,SVK,2021-07-10,61
Slovakia,SVK,2021-07-11,61
Slovakia,SVK,2021-07-12,57
Slovakia,SVK,2021-07-13,57
Slovakia,SVK,2021-07-14,58
Slovakia,SVK,2021-07-15,46
Slovakia,SVK,2021-07-16,46
Slovakia,SVK,2021-07-17,46
Slovakia,SVK,2021-07-18,46
Slovakia,SVK,2021-07-19,48
Slovakia,SVK,2021-07-20,49
Slovakia,SVK,2021-07-21,48
Slovakia,SVK,2021-07-22,42
Slovakia,SVK,2021-07-23,44
Slovakia,SVK,2021-07-24,44
Slovakia,SVK,2021-07-25,44
Slovakia,SVK,2021-07-26,44
Slovakia,SVK,2021-07-27,44
Slovakia,SVK,2021-07-28,44
Slovakia,SVK,2021-07-29,46
Slovakia,SVK,2021-07-30,46
Slovakia,SVK,2021-07-31,46
Slovakia,SVK,2021-08-01,46
Slovakia,SVK,2021-08-02,47
Slovakia,SVK,2021-08-03,48
Slovakia,SVK,2021-08-04,49
Slovakia,SVK,2021-08-05,47
Slovakia,SVK,2021-08-06,47
Slovakia,SVK,2021-08-07,45
Slovakia,SVK,2021-08-08,45
Slovakia,SVK,2021-08-09,54
Slovakia,SVK,2021-08-10,54
Slovakia,SVK,2021-08-11,38
Slovakia,SVK,2021-08-12,30
Slovakia,SVK,2021-08-13,31
Slovakia,SVK,2021-08-14,31
Slovakia,SVK,2021-08-15,31
Slovakia,SVK,2021-08-16,45
Slovakia,SVK,2021-08-17,45
Slovakia,SVK,2021-08-18,46
Slovakia,SVK,2021-08-19,46
Slovakia,SVK,2021-08-20,47
Slovakia,SVK,2021-08-21,47
Slovakia,SVK,2021-08-22,47
Slovakia,SVK,2021-08-23,48
Slovakia,SVK,2021-08-24,47
Slovakia,SVK,2021-08-25,47
Slovakia,SVK,2021-08-26,52
Slovakia,SVK,2021-08-27,54
Slovakia,SVK,2021-08-28,54
Slovakia,SVK,2021-08-29,54
Slovakia,SVK,2021-08-30,66
Slovakia,SVK,2021-08-31,70
Slovakia,SVK,2021-09-01,71
Slovakia,SVK,2021-09-02,80
Slovakia,SVK,2021-09-03,82
Slovakia,SVK,2021-09-04,82
Slovakia,SVK,2021-09-05,83
Slovakia,SVK,2021-09-06,108
Slovakia,SVK,2021-09-07,126
Slovakia,SVK,2021-09-08,132
Slovakia,SVK,2021-09-09,138
Slovakia,SVK,2021-09-10,135
Slovakia,SVK,2021-09-11,141
Slovakia,SVK,2021-09-12,143
Slovakia,SVK,2021-09-13,198
Slovakia,SVK,2021-09-14,203
Slovakia,SVK,2021-09-15,203
Slovakia,SVK,2021-09-16,275
Slovakia,SVK,2021-09-17,277
Slovakia,SVK,2021-09-18,30
Slovakia,SVK,2021-09-19,282
Slovakia,SVK,2021-09-20,332
Slovakia,SVK,2021-09-21,329
Slovakia,SVK,2021-09-22,332
Slovakia,SVK,2021-09-23,396
Slovakia,SVK,2021-09-24,397
Slovakia,SVK,2021-09-25,398
Slovakia,SVK,2021-09-26,397
Slovakia,SVK,2021-09-27,464
Slovakia,SVK,2021-09-28,463
Slovakia,SVK,2021-09-29,453
Slovakia,SVK,2021-09-30,536
Slovakia,SVK,2021-10-01,538
Slovakia,SVK,2021-10-02,547
Slovakia,SVK,2021-10-03,547
Slovakia,SVK,2021-10-04,603
Slovakia,SVK,2021-10-05,691
Slovakia,SVK,2021-10-06,708
Slovakia,SVK,2021-10-07,736
Slovakia,SVK,2021-10-08,730
Slovakia,SVK,2021-10-09,722
Slovakia,SVK,2021-10-10,723
Slovakia,SVK,2021-10-11,794
Slovakia,SVK,2021-10-12,818
Slovakia,SVK,2021-10-13,824
Slovakia,SVK,2021-10-14,881
Slovakia,SVK,2021-10-15,889
Slovakia,SVK,2021-10-17,891
Slovakia,SVK,2021-10-18,980
Slovakia,SVK,2021-10-19,966
Slovakia,SVK,2021-10-20,997
Slovakia,SVK,2021-10-21,1037
Slovakia,SVK,2021-10-22,1078
Slovakia,SVK,2021-10-23,1076
Slovakia,SVK,2021-10-24,1080
Slovakia,SVK,2021-10-25,1223
Slovakia,SVK,2021-10-26,1270
Slovakia,SVK,2021-10-27,1322
Slovakia,SVK,2021-10-28,1351
Slovakia,SVK,2021-10-29,1402
Slovakia,SVK,2021-10-30,1405
Slovakia,SVK,2021-10-31,1413
Slovakia,SVK,2021-11-01,1430
Slovakia,SVK,2021-11-02,1774
Slovakia,SVK,2021-11-03,1890
Slovakia,SVK,2021-11-04,1964
Slovakia,SVK,2021-11-05,2089
Slovakia,SVK,2021-11-06,2093
Slovakia,SVK,2021-11-07,2108
Slovakia,SVK,2021-11-08,2405
Slovakia,SVK,2021-11-09,2478
Slovakia,SVK,2021-11-10,2532
Slovakia,SVK,2021-11-11,2594
Slovakia,SVK,2021-11-12,2626
Slovakia,SVK,2021-11-14,2637
Slovakia,SVK,2021-11-15,2862
Slovakia,SVK,2021-11-16,2879
Slovakia,SVK,2021-11-17,2904
Slovakia,SVK,2021-11-18,2945
Slovakia,SVK,2021-11-19,2997
Slovakia,SVK,2021-11-20,3004
Slovakia,SVK,2021-11-21,3021
Slovakia,SVK,2021-11-22,3182
Slovakia,SVK,2021-11-23,3200
Slovakia,SVK,2021-11-24,3188
Slovakia,SVK,2021-11-25,3162
Slovakia,SVK,2021-11-26,3218
Slovakia,SVK,2021-11-27,3220
Slovakia,SVK,2021-11-28,3227
Slovakia,SVK,2021-11-29,3443
Slovakia,SVK,2021-11-30,3445
Slovakia,SVK,2021-12-01,3443
Slovakia,SVK,2021-12-02,3408
Slovakia,SVK,2021-12-03,3417
Slovakia,SVK,2021-12-04,3405
Slovakia,SVK,2021-12-05,3416
Slovakia,SVK,2021-12-06,3510
Slovakia,SVK,2021-12-07,3491
Slovakia,SVK,2021-12-08,3397
Slovakia,SVK,2021-12-09,3417
Slovakia,SVK,2021-12-10,3338
Slovakia,SVK,2021-12-11,3344
Slovakia,SVK,2021-12-12,3343
Slovakia,SVK,2021-12-13,3339
Slovakia,SVK,2021-12-14,3218
Slovakia,SVK,2021-12-15,3095
Slovakia,SVK,2021-12-16,3061
Slovakia,SVK,2021-12-17,2956
Slovakia,SVK,2021-12-18,2944
Slovakia,SVK,2021-12-19,2961
Slovakia,SVK,2021-12-20,2955
Slovakia,SVK,2021-12-21,2821
Slovakia,SVK,2021-12-22,2690
Slovakia,SVK,2021-12-23,2509
Slovakia,SVK,2021-12-24,2474
Slovakia,SVK,2021-12-25,2471
Slovakia,SVK,2021-12-26,2474
Slovakia,SVK,2021-12-27,2355
Slovakia,SVK,2021-12-28,2344
Slovakia,SVK,2021-12-29,2238
Slovakia,SVK,2021-12-30,2220
Slovakia,SVK,2021-12-31,2126
Slovakia,SVK,2022-01-01,2119
Slovakia,SVK,2022-01-02,2120
Slovakia,SVK,2022-01-03,2097
Slovakia,SVK,2022-01-04,2035
Slovakia,SVK,2022-01-05,1949
Slovakia,SVK,2022-01-06,1950
Slovakia,SVK,2022-01-07,1912
Slovakia,SVK,2022-01-08,1906
Slovakia,SVK,2022-01-09,1905
Slovenia,SVN,2020-03-10,18
Slovenia,SVN,2020-03-11,18
Slovenia,SVN,2020-03-12,17
Slovenia,SVN,2020-03-13,22
Slovenia,SVN,2020-03-14,29
Slovenia,SVN,2020-03-15,33
Slovenia,SVN,2020-03-16,32
Slovenia,SVN,2020-03-17,38
Slovenia,SVN,2020-03-18,43
Slovenia,SVN,2020-03-19,47
Slovenia,SVN,2020-03-20,46
Slovenia,SVN,2020-03-21,51
Slovenia,SVN,2020-03-22,52
Slovenia,SVN,2020-03-23,56
Slovenia,SVN,2020-03-24,69
Slovenia,SVN,2020-03-25,78
Slovenia,SVN,2020-03-26,81
Slovenia,SVN,2020-03-27,102
Slovenia,SVN,2020-03-28,102
Slovenia,SVN,2020-03-29,108
Slovenia,SVN,2020-03-30,117
Slovenia,SVN,2020-03-31,110
Slovenia,SVN,2020-04-01,109
Slovenia,SVN,2020-04-02,108
Slovenia,SVN,2020-04-03,114
Slovenia,SVN,2020-04-04,109
Slovenia,SVN,2020-04-05,110
Slovenia,SVN,2020-04-06,112
Slovenia,SVN,2020-04-07,109
Slovenia,SVN,2020-04-08,111
Slovenia,SVN,2020-04-09,108
Slovenia,SVN,2020-04-10,106
Slovenia,SVN,2020-04-11,94
Slovenia,SVN,2020-04-12,95
Slovenia,SVN,2020-04-13,95
Slovenia,SVN,2020-04-14,103
Slovenia,SVN,2020-04-15,96
Slovenia,SVN,2020-04-16,99
Slovenia,SVN,2020-04-17,95
Slovenia,SVN,2020-04-18,93
Slovenia,SVN,2020-04-19,89
Slovenia,SVN,2020-04-20,87
Slovenia,SVN,2020-04-21,86
Slovenia,SVN,2020-04-22,82
Slovenia,SVN,2020-04-23,80
Slovenia,SVN,2020-04-24,78
Slovenia,SVN,2020-04-25,77
Slovenia,SVN,2020-04-26,80
Slovenia,SVN,2020-04-27,80
Slovenia,SVN,2020-04-28,77
Slovenia,SVN,2020-04-29,70
Slovenia,SVN,2020-04-30,63
Slovenia,SVN,2020-05-01,58
Slovenia,SVN,2020-05-02,60
Slovenia,SVN,2020-05-03,58
Slovenia,SVN,2020-05-04,58
Slovenia,SVN,2020-05-05,55
Slovenia,SVN,2020-05-06,53
Slovenia,SVN,2020-05-07,52
Slovenia,SVN,2020-05-08,46
Slovenia,SVN,2020-05-09,43
Slovenia,SVN,2020-05-10,41
Slovenia,SVN,2020-05-11,42
Slovenia,SVN,2020-05-12,40
Slovenia,SVN,2020-05-13,38
Slovenia,SVN,2020-05-14,32
Slovenia,SVN,2020-05-15,29
Slovenia,SVN,2020-05-16,27
Slovenia,SVN,2020-05-17,26
Slovenia,SVN,2020-05-18,25
Slovenia,SVN,2020-05-19,24
Slovenia,SVN,2020-05-20,23
Slovenia,SVN,2020-05-21,21
Slovenia,SVN,2020-05-22,21
Slovenia,SVN,2020-05-23,18
Slovenia,SVN,2020-05-24,18
Slovenia,SVN,2020-05-25,16
Slovenia,SVN,2020-05-26,9
Slovenia,SVN,2020-05-27,8
Slovenia,SVN,2020-05-28,7
Slovenia,SVN,2020-05-29,7
Slovenia,SVN,2020-05-30,7
Slovenia,SVN,2020-05-31,6
Slovenia,SVN,2020-06-01,5
Slovenia,SVN,2020-06-02,5
Slovenia,SVN,2020-06-03,5
Slovenia,SVN,2020-06-04,5
Slovenia,SVN,2020-06-05,6
Slovenia,SVN,2020-06-06,6
Slovenia,SVN,2020-06-07,5
Slovenia,SVN,2020-06-08,5
Slovenia,SVN,2020-06-09,6
Slovenia,SVN,2020-06-10,6
Slovenia,SVN,2020-06-11,6
Slovenia,SVN,2020-06-12,6
Slovenia,SVN,2020-06-13,6
Slovenia,SVN,2020-06-14,6
Slovenia,SVN,2020-06-15,7
Slovenia,SVN,2020-06-16,7
Slovenia,SVN,2020-06-17,7
Slovenia,SVN,2020-06-18,6
Slovenia,SVN,2020-06-19,8
Slovenia,SVN,2020-06-20,6
Slovenia,SVN,2020-06-21,6
Slovenia,SVN,2020-06-22,6
Slovenia,SVN,2020-06-23,5
Slovenia,SVN,2020-06-24,7
Slovenia,SVN,2020-06-25,7
Slovenia,SVN,2020-06-26,8
Slovenia,SVN,2020-06-27,8
Slovenia,SVN,2020-06-28,7
Slovenia,SVN,2020-06-29,8
Slovenia,SVN,2020-06-30,8
Slovenia,SVN,2020-07-01,8
Slovenia,SVN,2020-07-02,9
Slovenia,SVN,2020-07-03,10
Slovenia,SVN,2020-07-04,6
Slovenia,SVN,2020-07-05,6
Slovenia,SVN,2020-07-06,11
Slovenia,SVN,2020-07-07,12
Slovenia,SVN,2020-07-08,14
Slovenia,SVN,2020-07-09,15
Slovenia,SVN,2020-07-10,16
Slovenia,SVN,2020-07-11,16
Slovenia,SVN,2020-07-12,16
Slovenia,SVN,2020-07-13,17
Slovenia,SVN,2020-07-14,17
Slovenia,SVN,2020-07-15,16
Slovenia,SVN,2020-07-16,18
Slovenia,SVN,2020-07-17,19
Slovenia,SVN,2020-07-18,19
Slovenia,SVN,2020-07-19,19
Slovenia,SVN,2020-07-20,19
Slovenia,SVN,2020-07-21,22
Slovenia,SVN,2020-07-22,22
Slovenia,SVN,2020-07-23,24
Slovenia,SVN,2020-07-24,23
Slovenia,SVN,2020-07-25,19
Slovenia,SVN,2020-07-26,21
Slovenia,SVN,2020-07-27,20
Slovenia,SVN,2020-07-28,17
Slovenia,SVN,2020-07-29,21
Slovenia,SVN,2020-07-30,22
Slovenia,SVN,2020-07-31,24
Slovenia,SVN,2020-08-01,22
Slovenia,SVN,2020-08-02,22
Slovenia,SVN,2020-08-03,20
Slovenia,SVN,2020-08-04,22
Slovenia,SVN,2020-08-05,22
Slovenia,SVN,2020-08-06,24
Slovenia,SVN,2020-08-07,24
Slovenia,SVN,2020-08-08,22
Slovenia,SVN,2020-08-09,24
Slovenia,SVN,2020-08-10,24
Slovenia,SVN,2020-08-11,23
Slovenia,SVN,2020-08-12,23
Slovenia,SVN,2020-08-13,19
Slovenia,SVN,2020-08-14,18
Slovenia,SVN,2020-08-15,16
Slovenia,SVN,2020-08-16,17
Slovenia,SVN,2020-08-17,19
Slovenia,SVN,2020-08-18,16
Slovenia,SVN,2020-08-19,17
Slovenia,SVN,2020-08-20,17
Slovenia,SVN,2020-08-21,18
Slovenia,SVN,2020-08-22,18
Slovenia,SVN,2020-08-23,17
Slovenia,SVN,2020-08-24,17
Slovenia,SVN,2020-08-25,17
Slovenia,SVN,2020-08-26,20
Slovenia,SVN,2020-08-27,23
Slovenia,SVN,2020-08-28,22
Slovenia,SVN,2020-08-29,23
Slovenia,SVN,2020-08-30,24
Slovenia,SVN,2020-08-31,25
Slovenia,SVN,2020-09-01,25
Slovenia,SVN,2020-09-02,26
Slovenia,SVN,2020-09-03,26
Slovenia,SVN,2020-09-04,24
Slovenia,SVN,2020-09-05,22
Slovenia,SVN,2020-09-06,23
Slovenia,SVN,2020-09-07,26
Slovenia,SVN,2020-09-08,28
Slovenia,SVN,2020-09-09,27
Slovenia,SVN,2020-09-10,26
Slovenia,SVN,2020-09-11,27
Slovenia,SVN,2020-09-12,31
Slovenia,SVN,2020-09-13,38
Slovenia,SVN,2020-09-14,42
Slovenia,SVN,2020-09-15,50
Slovenia,SVN,2020-09-16,61
Slovenia,SVN,2020-09-17,62
Slovenia,SVN,2020-09-18,67
Slovenia,SVN,2020-09-19,67
Slovenia,SVN,2020-09-20,66
Slovenia,SVN,2020-09-21,70
Slovenia,SVN,2020-09-22,71
Slovenia,SVN,2020-09-23,65
Slovenia,SVN,2020-09-24,63
Slovenia,SVN,2020-09-25,60
Slovenia,SVN,2020-09-26,72
Slovenia,SVN,2020-09-27,80
Slovenia,SVN,2020-09-28,79
Slovenia,SVN,2020-09-29,84
Slovenia,SVN,2020-09-30,86
Slovenia,SVN,2020-10-01,86
Slovenia,SVN,2020-10-02,86
Slovenia,SVN,2020-10-03,94
Slovenia,SVN,2020-10-04,101
Slovenia,SVN,2020-10-05,107
Slovenia,SVN,2020-10-06,111
Slovenia,SVN,2020-10-07,122
Slovenia,SVN,2020-10-08,131
Slovenia,SVN,2020-10-09,138
Slovenia,SVN,2020-10-10,149
Slovenia,SVN,2020-10-11,158
Slovenia,SVN,2020-10-12,172
Slovenia,SVN,2020-10-13,180
Slovenia,SVN,2020-10-14,210
Slovenia,SVN,2020-10-15,222
Slovenia,SVN,2020-10-16,240
Slovenia,SVN,2020-10-17,250
Slovenia,SVN,2020-10-18,265
Slovenia,SVN,2020-10-19,291
Slovenia,SVN,2020-10-20,313
Slovenia,SVN,2020-10-21,333
Slovenia,SVN,2020-10-22,356
Slovenia,SVN,2020-10-23,394
Slovenia,SVN,2020-10-24,449
Slovenia,SVN,2020-10-25,508
Slovenia,SVN,2020-10-26,523
Slovenia,SVN,2020-10-27,560
Slovenia,SVN,2020-10-28,612
Slovenia,SVN,2020-10-29,660
Slovenia,SVN,2020-10-30,703
Slovenia,SVN,2020-10-31,779
Slovenia,SVN,2020-11-01,821
Slovenia,SVN,2020-11-02,868
Slovenia,SVN,2020-11-03,925
Slovenia,SVN,2020-11-04,979
Slovenia,SVN,2020-11-05,1023
Slovenia,SVN,2020-11-06,1069
Slovenia,SVN,2020-11-07,1084
Slovenia,SVN,2020-11-08,1125
Slovenia,SVN,2020-11-09,1143
Slovenia,SVN,2020-11-10,1171
Slovenia,SVN,2020-11-11,1192
Slovenia,SVN,2020-11-12,1210
Slovenia,SVN,2020-11-13,1199
Slovenia,SVN,2020-11-14,1224
Slovenia,SVN,2020-11-15,1261
Slovenia,SVN,2020-11-16,1264
Slovenia,SVN,2020-11-17,1275
Slovenia,SVN,2020-11-18,1280
Slovenia,SVN,2020-11-19,1238
Slovenia,SVN,2020-11-20,1254
Slovenia,SVN,2020-11-21,1219
Slovenia,SVN,2020-11-22,1244
Slovenia,SVN,2020-11-23,1292
Slovenia,SVN,2020-11-24,1299
Slovenia,SVN,2020-11-25,1297
Slovenia,SVN,2020-11-26,1302
Slovenia,SVN,2020-11-27,1324
Slovenia,SVN,2020-11-28,1257
Slovenia,SVN,2020-11-29,1278
Slovenia,SVN,2020-11-30,1298
Slovenia,SVN,2020-12-01,1299
Slovenia,SVN,2020-12-02,1285
Slovenia,SVN,2020-12-03,1289
Slovenia,SVN,2020-12-04,1284
Slovenia,SVN,2020-12-05,1272
Slovenia,SVN,2020-12-06,1302
Slovenia,SVN,2020-12-07,1301
Slovenia,SVN,2020-12-08,1304
Slovenia,SVN,2020-12-09,1282
Slovenia,SVN,2020-12-10,1258
Slovenia,SVN,2020-12-11,1268
Slovenia,SVN,2020-12-12,1276
Slovenia,SVN,2020-12-13,1315
Slovenia,SVN,2020-12-14,1320
Slovenia,SVN,2020-12-15,1284
Slovenia,SVN,2020-12-16,1251
Slovenia,SVN,2020-12-17,1229
Slovenia,SVN,2020-12-18,1212
Slovenia,SVN,2020-12-19,1199
Slovenia,SVN,2020-12-20,1214
Slovenia,SVN,2020-12-21,1271
Slovenia,SVN,2020-12-22,1261
Slovenia,SVN,2020-12-23,1226
