Entity,Code,Day,Daily ICU occupancy,145332-annotations
Denmark,DNK,2021-10-26,22,
Denmark,DNK,2021-10-27,23,
Denmark,DNK,2021-10-28,24,
Denmark,DNK,2021-10-29,28,
Denmark,DNK,2021-10-30,26,
Denmark,DNK,2021-10-31,24,
Denmark,DNK,2021-11-01,29,
Denmark,DNK,2021-11-02,32,
Denmark,DNK,2021-11-03,30,
Denmark,DNK,2021-11-04,31,
Denmark,DNK,2021-11-05,35,
Denmark,DNK,2021-11-06,36,
Denmark,DNK,2021-11-07,40,
Denmark,DNK,2021-11-08,36,
Denmark,DNK,2021-11-09,39,
Denmark,DNK,2021-11-10,39,
Denmark,DNK,2021-11-11,41,
Denmark,DNK,2021-11-12,43,
Denmark,DNK,2021-11-13,38,
Denmark,DNK,2021-11-14,40,
Denmark,DNK,2021-11-15,40,
Denmark,DNK,2021-11-16,44,
Denmark,DNK,2021-11-17,47,
Denmark,DNK,2021-11-18,50,
Denmark,DNK,2021-11-19,48,
Denmark,DNK,2021-11-20,50,
Denmark,DNK,2021-11-21,51,
Denmark,DNK,2021-11-22,50,
Denmark,DNK,2021-11-23,49,
Denmark,DNK,2021-11-24,49,
Denmark,DNK,2021-11-25,48,
Denmark,DNK,2021-11-26,53,
Denmark,DNK,2021-11-27,50,
Denmark,DNK,2021-11-28,51,
Denmark,DNK,2021-11-29,60,
Denmark,DNK,2021-11-30,60,
Denmark,DNK,2021-12-01,61,
Denmark,DNK,2021-12-02,57,
Denmark,DNK,2021-12-03,57,
Denmark,DNK,2021-12-04,58,
Denmark,DNK,2021-12-05,58,
Denmark,DNK,2021-12-06,65,
Denmark,DNK,2021-12-07,66,
Denmark,DNK,2021-12-08,66,
Denmark,DNK,2021-12-09,67,
Denmark,DNK,2021-12-10,65,
Denmark,DNK,2021-12-11,60,
Denmark,DNK,2021-12-12,65,
Denmark,DNK,2021-12-13,64,
Denmark,DNK,2021-12-14,70,
Denmark,DNK,2021-12-15,66,
Denmark,DNK,2021-12-16,61,
Denmark,DNK,2021-12-17,63,
Denmark,DNK,2021-12-18,65,
Denmark,DNK,2021-12-19,63,
Denmark,DNK,2021-12-20,66,
Denmark,DNK,2021-12-21,67,
Denmark,DNK,2021-12-22,66,
Denmark,DNK,2021-12-23,72,
Denmark,DNK,2021-12-24,74,
Denmark,DNK,2021-12-25,73,
Denmark,DNK,2021-12-26,71,
Denmark,DNK,2021-12-27,70,
Denmark,DNK,2021-12-28,71,
Denmark,DNK,2021-12-29,77,
Denmark,DNK,2021-12-30,75,
Denmark,DNK,2021-12-31,73,
Denmark,DNK,2022-01-01,73,
Denmark,DNK,2022-01-02,76,
Denmark,DNK,2022-01-03,73,
Denmark,DNK,2022-01-04,77,
Denmark,DNK,2022-01-05,80,
Denmark,DNK,2022-01-06,82,
Denmark,DNK,2022-01-07,78,
Denmark,DNK,2022-01-08,78,
Denmark,DNK,2022-01-09,77,
Denmark,DNK,2022-01-10,74,
Denmark,DNK,2022-01-11,73,
Denmark,DNK,2022-01-12,73,
Denmark,DNK,2022-01-13,64,
Denmark,DNK,2022-01-14,60,
Denmark,DNK,2022-01-15,59,
Denmark,DNK,2022-01-16,59,
Denmark,DNK,2022-01-17,52,
Denmark,DNK,2022-01-18,49,
Denmark,DNK,2022-01-19,50,
Estonia,EST,2020-04-18,14,
Estonia,EST,2020-04-19,14,
Estonia,EST,2020-04-20,13,
Estonia,EST,2020-04-21,12,
Estonia,EST,2020-04-22,11,
Estonia,EST,2020-04-23,10,
Estonia,EST,2020-04-24,11,
Estonia,EST,2020-04-25,11,
Estonia,EST,2020-04-26,12,
Estonia,EST,2020-04-27,13,
Estonia,EST,2020-04-28,12,
Estonia,EST,2020-04-29,9,
Estonia,EST,2020-04-30,9,
Estonia,EST,2020-05-01,9,
Estonia,EST,2020-05-02,9,
Estonia,EST,2020-05-03,10,
Estonia,EST,2020-05-04,10,
Estonia,EST,2020-05-05,8,
Estonia,EST,2020-05-06,7,
Estonia,EST,2020-05-07,6,
Estonia,EST,2020-05-08,6,
Estonia,EST,2020-05-09,6,
Estonia,EST,2020-05-10,6,
Estonia,EST,2020-05-11,6,
Estonia,EST,2020-05-12,6,
Estonia,EST,2020-05-13,6,
Estonia,EST,2020-05-14,6,
Estonia,EST,2020-05-15,6,
Estonia,EST,2020-05-16,6,
Estonia,EST,2020-05-17,7,
Estonia,EST,2020-05-18,5,
Estonia,EST,2020-05-19,5,
Estonia,EST,2020-05-20,4,
Estonia,EST,2020-05-21,4,
Estonia,EST,2020-05-22,4,
Estonia,EST,2020-05-23,5,
Estonia,EST,2020-05-24,5,
Estonia,EST,2020-05-25,1,
Estonia,EST,2020-05-26,1,
Estonia,EST,2020-05-27,1,
Estonia,EST,2020-05-28,2,
Estonia,EST,2020-05-29,2,
Estonia,EST,2020-05-30,2,
Estonia,EST,2020-05-31,2,
Estonia,EST,2020-06-01,1,
Estonia,EST,2020-06-02,1,
Estonia,EST,2020-06-03,1,
Estonia,EST,2020-06-04,0,
Estonia,EST,2020-06-05,0,
Estonia,EST,2020-06-06,0,
Estonia,EST,2020-06-07,0,
Estonia,EST,2020-06-08,0,
Estonia,EST,2020-06-09,0,
Estonia,EST,2020-06-10,0,
Estonia,EST,2020-06-11,0,
Estonia,EST,2020-06-12,1,
Estonia,EST,2020-06-13,1,
Estonia,EST,2020-06-14,1,
Estonia,EST,2020-06-15,1,
Estonia,EST,2020-06-16,1,
Estonia,EST,2020-06-17,1,
Estonia,EST,2020-06-18,1,
Estonia,EST,2020-06-19,1,
Estonia,EST,2020-06-20,1,
Estonia,EST,2020-06-21,1,
Estonia,EST,2020-06-22,1,
Estonia,EST,2020-06-23,2,
Estonia,EST,2020-06-24,1,
Estonia,EST,2020-06-25,1,
Estonia,EST,2020-06-26,1,
Estonia,EST,2020-06-27,1,
Estonia,EST,2020-06-28,1,
Estonia,EST,2020-06-29,1,
Estonia,EST,2020-06-30,1,
Estonia,EST,2020-07-01,1,
Estonia,EST,2020-07-02,1,
Estonia,EST,2020-07-03,1,
Estonia,EST,2020-07-04,1,
Estonia,EST,2020-07-05,1,
Estonia,EST,2020-07-06,1,
Estonia,EST,2020-07-07,1,
Estonia,EST,2020-07-08,2,
Estonia,EST,2020-07-09,2,
Estonia,EST,2020-07-10,2,
Estonia,EST,2020-07-11,2,
Estonia,EST,2020-07-12,2,
Estonia,EST,2020-07-13,2,
Estonia,EST,2020-07-14,2,
Estonia,EST,2020-07-15,2,
Estonia,EST,2020-07-16,2,
Estonia,EST,2020-07-17,2,
Estonia,EST,2020-07-18,2,
Estonia,EST,2020-07-19,2,
Estonia,EST,2020-07-20,2,
Estonia,EST,2020-07-21,2,
Estonia,EST,2020-07-22,2,
Estonia,EST,2020-07-23,1,
Estonia,EST,2020-07-24,1,
Estonia,EST,2020-07-25,1,
Estonia,EST,2020-07-26,1,
Estonia,EST,2020-07-27,1,
Estonia,EST,2020-07-28,1,
Estonia,EST,2020-07-29,1,
Estonia,EST,2020-07-30,1,
Estonia,EST,2020-07-31,1,
Estonia,EST,2020-08-01,1,
Estonia,EST,2020-08-02,2,
Estonia,EST,2020-08-03,2,
Estonia,EST,2020-08-04,1,
Estonia,EST,2020-08-05,1,
Estonia,EST,2020-08-06,1,
Estonia,EST,2020-08-07,2,
Estonia,EST,2020-08-08,2,
Estonia,EST,2020-08-09,2,
Estonia,EST,2020-08-10,2,
Estonia,EST,2020-08-11,2,
Estonia,EST,2020-08-12,1,
Estonia,EST,2020-08-13,1,
Estonia,EST,2020-08-14,1,
Estonia,EST,2020-08-15,1,
Estonia,EST,2020-08-16,1,
Estonia,EST,2020-08-17,1,
Estonia,EST,2020-08-18,1,
Estonia,EST,2020-08-19,0,
Estonia,EST,2020-08-20,0,
Estonia,EST,2020-08-21,0,
Estonia,EST,2020-08-22,0,
Estonia,EST,2020-08-23,0,
Estonia,EST,2020-08-24,0,
Estonia,EST,2020-08-25,0,
Estonia,EST,2020-08-26,0,
Estonia,EST,2020-08-27,0,
Estonia,EST,2020-08-28,0,
Estonia,EST,2020-08-29,0,
Estonia,EST,2020-08-30,0,
Estonia,EST,2020-08-31,0,
Estonia,EST,2020-09-01,0,
Estonia,EST,2020-09-02,0,
Estonia,EST,2020-09-03,0,
Estonia,EST,2020-09-04,0,
Estonia,EST,2020-09-05,0,
Estonia,EST,2020-09-06,0,
Estonia,EST,2020-09-07,1,
Estonia,EST,2020-09-08,2,
Estonia,EST,2020-09-09,2,
Estonia,EST,2020-09-10,2,
Estonia,EST,2020-09-11,2,
Estonia,EST,2020-09-12,2,
Estonia,EST,2020-09-13,1,
Estonia,EST,2020-09-14,2,
Estonia,EST,2020-09-15,4,
Estonia,EST,2020-09-16,3,
Estonia,EST,2020-09-17,4,
Estonia,EST,2020-09-18,5,
Estonia,EST,2020-09-19,5,
Estonia,EST,2020-09-20,5,
Estonia,EST,2020-09-21,3,
Estonia,EST,2020-09-22,3,
Estonia,EST,2020-09-23,2,
Estonia,EST,2020-09-24,1,
Estonia,EST,2020-09-25,1,
Estonia,EST,2020-09-26,1,
Estonia,EST,2020-09-27,2,
Estonia,EST,2020-09-28,2,
Estonia,EST,2020-09-29,2,
Estonia,EST,2020-09-30,2,
Estonia,EST,2020-10-01,2,
Estonia,EST,2020-10-02,4,
Estonia,EST,2020-10-03,4,
Estonia,EST,2020-10-04,5,
Estonia,EST,2020-10-05,5,
Estonia,EST,2020-10-06,5,
Estonia,EST,2020-10-07,5,
Estonia,EST,2020-10-08,5,
Estonia,EST,2020-10-09,4,
Estonia,EST,2020-10-10,4,
Estonia,EST,2020-10-11,4,
Estonia,EST,2020-10-12,3,
Estonia,EST,2020-10-13,3,
Estonia,EST,2020-10-14,3,
Estonia,EST,2020-10-15,3,
Estonia,EST,2020-10-16,3,
Estonia,EST,2020-10-17,3,
Estonia,EST,2020-10-18,2,
Estonia,EST,2020-10-19,3,
Estonia,EST,2020-10-20,3,
Estonia,EST,2020-10-21,2,
Estonia,EST,2020-10-22,3,
Estonia,EST,2020-10-23,3,
Estonia,EST,2020-10-24,4,
Estonia,EST,2020-10-25,4,
Estonia,EST,2020-10-26,4,
Estonia,EST,2020-10-27,4,
Estonia,EST,2020-10-28,4,
Estonia,EST,2020-10-29,4,
Estonia,EST,2020-10-30,4,
Estonia,EST,2020-10-31,4,
Estonia,EST,2020-11-01,4,
Estonia,EST,2020-11-02,4,
Estonia,EST,2020-11-03,4,
Estonia,EST,2020-11-04,4,
Estonia,EST,2020-11-05,6,
Estonia,EST,2020-11-06,6,
Estonia,EST,2020-11-07,6,
Estonia,EST,2020-11-08,7,
Estonia,EST,2020-11-09,9,
Estonia,EST,2020-11-10,9,
Estonia,EST,2020-11-11,9,
Estonia,EST,2020-11-12,9,
Estonia,EST,2020-11-13,10,
Estonia,EST,2020-11-14,12,
Estonia,EST,2020-11-15,10,
Estonia,EST,2020-11-16,11,
Estonia,EST,2020-11-17,14,
Estonia,EST,2020-11-18,15,
Estonia,EST,2020-11-19,16,
Estonia,EST,2020-11-20,16,
Estonia,EST,2020-11-21,18,
Estonia,EST,2020-11-22,20,
Estonia,EST,2020-11-23,18,
Estonia,EST,2020-11-24,20,
Estonia,EST,2020-11-25,22,
Estonia,EST,2020-11-26,19,
Estonia,EST,2020-11-27,21,
Estonia,EST,2020-11-28,21,
Estonia,EST,2020-11-29,22,
Estonia,EST,2020-11-30,24,
Estonia,EST,2020-12-01,24,
Estonia,EST,2020-12-02,22,
Estonia,EST,2020-12-03,23,
Estonia,EST,2020-12-04,25,
Estonia,EST,2020-12-05,26,
Estonia,EST,2020-12-06,26,
Estonia,EST,2020-12-07,25,
Estonia,EST,2020-12-08,24,
Estonia,EST,2020-12-09,26,
Estonia,EST,2020-12-10,24,
Estonia,EST,2020-12-11,27,
Estonia,EST,2020-12-12,28,
Estonia,EST,2020-12-13,29,
Estonia,EST,2020-12-14,29,
Estonia,EST,2020-12-15,33,
Estonia,EST,2020-12-16,34,
Estonia,EST,2020-12-17,29,
Estonia,EST,2020-12-18,31,
Estonia,EST,2020-12-19,32,
Estonia,EST,2020-12-20,29,
Estonia,EST,2020-12-21,32,
Estonia,EST,2020-12-22,35,
Estonia,EST,2020-12-23,37,
Estonia,EST,2020-12-24,40,
Estonia,EST,2020-12-25,43,
Estonia,EST,2020-12-26,41,
Estonia,EST,2020-12-27,44,
Estonia,EST,2020-12-28,45,
Estonia,EST,2020-12-29,42,
Estonia,EST,2020-12-30,43,
Estonia,EST,2020-12-31,41,
Estonia,EST,2021-01-01,43,
Estonia,EST,2021-01-02,47,
Estonia,EST,2021-01-03,47,
Estonia,EST,2021-01-04,47,
Estonia,EST,2021-01-05,51,
Estonia,EST,2021-01-06,44,
Estonia,EST,2021-01-07,42,
Estonia,EST,2021-01-08,42,
Estonia,EST,2021-01-09,43,
Estonia,EST,2021-01-10,43,
Estonia,EST,2021-01-11,44,
Estonia,EST,2021-01-12,45,
Estonia,EST,2021-01-13,44,
Estonia,EST,2021-01-14,44,
Estonia,EST,2021-01-15,44,
Estonia,EST,2021-01-16,45,
Estonia,EST,2021-01-17,44,
Estonia,EST,2021-01-18,46,
Estonia,EST,2021-01-19,45,
Estonia,EST,2021-01-20,46,
Estonia,EST,2021-01-21,45,
Estonia,EST,2021-01-22,45,
Estonia,EST,2021-01-23,45,
Estonia,EST,2021-01-24,41,
Estonia,EST,2021-01-25,39,
Estonia,EST,2021-01-26,41,
Estonia,EST,2021-01-27,43,
Estonia,EST,2021-01-28,42,
Estonia,EST,2021-01-29,37,
Estonia,EST,2021-01-30,38,
Estonia,EST,2021-01-31,31,
Estonia,EST,2021-02-01,32,
Estonia,EST,2021-02-02,33,
Estonia,EST,2021-02-03,36,
Estonia,EST,2021-02-04,33,
Estonia,EST,2021-02-05,33,
Estonia,EST,2021-02-06,31,
Estonia,EST,2021-02-07,31,
Estonia,EST,2021-02-08,35,
Estonia,EST,2021-02-09,33,
Estonia,EST,2021-02-10,31,
Estonia,EST,2021-02-11,34,
Estonia,EST,2021-02-12,36,
Estonia,EST,2021-02-13,36,
Estonia,EST,2021-02-14,35,
Estonia,EST,2021-02-15,35,
Estonia,EST,2021-02-16,35,
Estonia,EST,2021-02-17,37,
Estonia,EST,2021-02-18,38,
Estonia,EST,2021-02-19,36,
Estonia,EST,2021-02-20,41,
Estonia,EST,2021-02-21,44,
Estonia,EST,2021-02-22,40,
Estonia,EST,2021-02-23,41,
Estonia,EST,2021-02-24,43,
Estonia,EST,2021-02-25,41,
Estonia,EST,2021-02-26,42,
Estonia,EST,2021-02-27,44,
Estonia,EST,2021-02-28,47,
Estonia,EST,2021-03-01,48,
Estonia,EST,2021-03-02,53,
Estonia,EST,2021-03-03,56,
Estonia,EST,2021-03-04,57,
Estonia,EST,2021-03-05,57,
Estonia,EST,2021-03-06,54,
Estonia,EST,2021-03-07,58,
Estonia,EST,2021-03-08,58,
Estonia,EST,2021-03-09,60,
Estonia,EST,2021-03-10,62,
Estonia,EST,2021-03-11,65,
Estonia,EST,2021-03-12,67,
Estonia,EST,2021-03-13,70,
Estonia,EST,2021-03-14,67,
Estonia,EST,2021-03-15,66,
Estonia,EST,2021-03-16,70,
Estonia,EST,2021-03-17,69,
Estonia,EST,2021-03-18,72,
Estonia,EST,2021-03-19,69,
Estonia,EST,2021-03-20,68,
Estonia,EST,2021-03-21,68,
Estonia,EST,2021-03-22,72,
Estonia,EST,2021-03-23,71,
Estonia,EST,2021-03-24,67,
Estonia,EST,2021-03-25,66,
Estonia,EST,2021-03-26,72,
Estonia,EST,2021-03-27,72,
Estonia,EST,2021-03-28,72,
Estonia,EST,2021-03-29,72,
Estonia,EST,2021-03-30,76,
Estonia,EST,2021-03-31,72,
Estonia,EST,2021-04-01,73,
Estonia,EST,2021-04-02,73,
Estonia,EST,2021-04-03,71,
Estonia,EST,2021-04-04,71,
Estonia,EST,2021-04-05,72,
Estonia,EST,2021-04-06,68,
Estonia,EST,2021-04-07,72,
Estonia,EST,2021-04-08,70,
Estonia,EST,2021-04-09,73,
Estonia,EST,2021-04-10,70,
Estonia,EST,2021-04-11,69,
Estonia,EST,2021-04-12,63,
Estonia,EST,2021-04-13,61,
Estonia,EST,2021-04-14,56,
Estonia,EST,2021-04-15,53,
Estonia,EST,2021-04-16,54,
Estonia,EST,2021-04-17,52,
Estonia,EST,2021-04-18,53,
Estonia,EST,2021-04-19,58,
Estonia,EST,2021-04-20,59,
Estonia,EST,2021-04-21,61,
Estonia,EST,2021-04-22,56,
Estonia,EST,2021-04-23,58,
Estonia,EST,2021-04-24,61,
Estonia,EST,2021-04-25,57,
Estonia,EST,2021-04-26,55,
Estonia,EST,2021-04-27,52,
Estonia,EST,2021-04-28,54,
Estonia,EST,2021-04-29,50,
Estonia,EST,2021-04-30,51,
Estonia,EST,2021-05-01,53,
Estonia,EST,2021-05-02,51,
Estonia,EST,2021-05-03,50,
Estonia,EST,2021-05-04,49,
Estonia,EST,2021-05-05,44,
Estonia,EST,2021-05-06,44,
Estonia,EST,2021-05-07,43,
Estonia,EST,2021-05-08,44,
Estonia,EST,2021-05-09,40,
Estonia,EST,2021-05-10,36,
Estonia,EST,2021-05-11,35,
Estonia,EST,2021-05-12,32,
Estonia,EST,2021-05-13,34,
Estonia,EST,2021-05-14,33,
Estonia,EST,2021-05-15,32,
Estonia,EST,2021-05-16,32,
Estonia,EST,2021-05-17,31,
Estonia,EST,2021-05-18,31,
Estonia,EST,2021-05-19,28,
Estonia,EST,2021-05-20,28,
Estonia,EST,2021-05-21,28,
Estonia,EST,2021-05-22,30,
Estonia,EST,2021-05-23,25,
Estonia,EST,2021-05-24,23,
Estonia,EST,2021-05-25,20,
Estonia,EST,2021-05-26,17,
Estonia,EST,2021-05-27,18,
Estonia,EST,2021-05-28,18,
Estonia,EST,2021-05-29,19,
Estonia,EST,2021-05-30,17,
Estonia,EST,2021-05-31,16,
Estonia,EST,2021-06-01,12,
Estonia,EST,2021-06-02,13,
Estonia,EST,2021-06-03,12,
Estonia,EST,2021-06-04,12,
Estonia,EST,2021-06-05,10,
Estonia,EST,2021-06-06,11,
Estonia,EST,2021-06-07,10,
Estonia,EST,2021-06-08,9,
Estonia,EST,2021-06-09,9,
Estonia,EST,2021-06-10,9,
Estonia,EST,2021-06-11,9,
Estonia,EST,2021-06-12,9,
Estonia,EST,2021-06-13,5,
Estonia,EST,2021-06-14,3,
Estonia,EST,2021-06-15,4,
Estonia,EST,2021-06-16,5,
Estonia,EST,2021-06-17,4,
Estonia,EST,2021-06-18,4,
Estonia,EST,2021-06-19,5,
Estonia,EST,2021-06-20,5,
Estonia,EST,2021-06-21,4,
Estonia,EST,2021-06-22,5,
Estonia,EST,2021-06-23,4,
Estonia,EST,2021-06-24,3,
Estonia,EST,2021-06-25,5,
Estonia,EST,2021-06-26,6,
Estonia,EST,2021-06-27,6,
Estonia,EST,2021-06-28,6,
Estonia,EST,2021-06-29,6,
Estonia,EST,2021-06-30,5,
Estonia,EST,2021-07-01,3,
Estonia,EST,2021-07-02,4,
Estonia,EST,2021-07-03,4,
Estonia,EST,2021-07-04,3,
Estonia,EST,2021-07-05,2,
Estonia,EST,2021-07-06,3,
Estonia,EST,2021-07-07,3,
Estonia,EST,2021-07-08,2,
Estonia,EST,2021-07-09,2,
Estonia,EST,2021-07-10,3,
Estonia,EST,2021-07-11,2,
Estonia,EST,2021-07-12,2,
Estonia,EST,2021-07-13,1,
Estonia,EST,2021-07-14,2,
Estonia,EST,2021-07-15,1,
Estonia,EST,2021-07-16,2,
Estonia,EST,2021-07-17,2,
Estonia,EST,2021-07-18,2,
Estonia,EST,2021-07-19,4,
Estonia,EST,2021-07-20,4,
Estonia,EST,2021-07-21,4,
Estonia,EST,2021-07-22,4,
Estonia,EST,2021-07-23,4,
Estonia,EST,2021-07-24,3,
Estonia,EST,2021-07-25,3,
Estonia,EST,2021-07-26,3,
Estonia,EST,2021-07-27,2,
Estonia,EST,2021-07-28,2,
Estonia,EST,2021-07-29,2,
Estonia,EST,2021-07-30,2,
Estonia,EST,2021-07-31,3,
Estonia,EST,2021-08-01,2,
Estonia,EST,2021-08-02,2,
Estonia,EST,2021-08-03,3,
Estonia,EST,2021-08-04,3,
Estonia,EST,2021-08-05,5,
Estonia,EST,2021-08-06,4,
Estonia,EST,2021-08-07,6,
Estonia,EST,2021-08-08,6,
Estonia,EST,2021-08-09,5,
Estonia,EST,2021-08-10,5,
Estonia,EST,2021-08-11,6,
Estonia,EST,2021-08-12,7,
Estonia,EST,2021-08-13,9,
Estonia,EST,2021-08-14,10,
Estonia,EST,2021-08-15,10,
Estonia,EST,2021-08-16,13,
Estonia,EST,2021-08-17,13,
Estonia,EST,2021-08-18,13,
Estonia,EST,2021-08-19,13,
Estonia,EST,2021-08-20,13,
Estonia,EST,2021-08-21,13,
Estonia,EST,2021-08-22,12,
Estonia,EST,2021-08-23,12,
Estonia,EST,2021-08-24,10,
Estonia,EST,2021-08-25,13,
Estonia,EST,2021-08-26,12,
Estonia,EST,2021-08-27,14,
Estonia,EST,2021-08-28,15,
Estonia,EST,2021-08-29,15,
Estonia,EST,2021-08-30,15,
Estonia,EST,2021-08-31,16,
Estonia,EST,2021-09-01,15,
Estonia,EST,2021-09-02,17,
Estonia,EST,2021-09-03,14,
Estonia,EST,2021-09-04,15,
Estonia,EST,2021-09-05,15,
Estonia,EST,2021-09-06,16,
Estonia,EST,2021-09-07,15,
Estonia,EST,2021-09-08,18,
Estonia,EST,2021-09-09,17,
Estonia,EST,2021-09-10,15,
Estonia,EST,2021-09-11,16,
Estonia,EST,2021-09-12,15,
Estonia,EST,2021-09-13,15,
Estonia,EST,2021-09-14,17,
Estonia,EST,2021-09-15,17,
Estonia,EST,2021-09-16,17,
Estonia,EST,2021-09-17,18,
Estonia,EST,2021-09-18,18,
Estonia,EST,2021-09-19,17,
Estonia,EST,2021-09-20,18,
Estonia,EST,2021-09-21,18,
Estonia,EST,2021-09-22,21,
Estonia,EST,2021-09-23,19,
Estonia,EST,2021-09-24,19,
Estonia,EST,2021-09-25,18,
Estonia,EST,2021-09-26,19,
Estonia,EST,2021-09-27,18,
Estonia,EST,2021-09-28,22,
Estonia,EST,2021-09-29,23,
Estonia,EST,2021-09-30,24,
Estonia,EST,2021-10-01,23,
Estonia,EST,2021-10-02,24,
Estonia,EST,2021-10-03,19,
Estonia,EST,2021-10-04,22,
Estonia,EST,2021-10-05,24,
Estonia,EST,2021-10-06,26,
Estonia,EST,2021-10-07,27,
Estonia,EST,2021-10-08,29,
Estonia,EST,2021-10-09,29,
Estonia,EST,2021-10-10,33,
Estonia,EST,2021-10-11,35,
Estonia,EST,2021-10-12,38,
Estonia,EST,2021-10-13,37,
Estonia,EST,2021-10-14,31,
Estonia,EST,2021-10-15,30,
Estonia,EST,2021-10-16,33,
Estonia,EST,2021-10-17,32,
Estonia,EST,2021-10-18,33,
Estonia,EST,2021-10-19,36,
Estonia,EST,2021-10-20,39,
Estonia,EST,2021-10-21,38,
Estonia,EST,2021-10-22,40,
Estonia,EST,2021-10-23,39,
Estonia,EST,2021-10-24,47,
Estonia,EST,2021-10-25,45,
Estonia,EST,2021-10-26,48,
Estonia,EST,2021-10-27,46,
Estonia,EST,2021-10-28,48,
Estonia,EST,2021-10-29,47,
Estonia,EST,2021-10-30,55,
Estonia,EST,2021-10-31,52,
Estonia,EST,2021-11-01,53,
Estonia,EST,2021-11-02,54,
Estonia,EST,2021-11-03,56,
Estonia,EST,2021-11-04,57,
Estonia,EST,2021-11-05,57,
Estonia,EST,2021-11-06,61,
Estonia,EST,2021-11-07,61,
Estonia,EST,2021-11-08,60,
Estonia,EST,2021-11-09,56,
Estonia,EST,2021-11-10,55,
Estonia,EST,2021-11-11,52,
Estonia,EST,2021-11-12,52,
Estonia,EST,2021-11-13,51,
Estonia,EST,2021-11-14,53,
Estonia,EST,2021-11-15,48,
Estonia,EST,2021-11-16,48,
Estonia,EST,2021-11-17,46,
Estonia,EST,2021-11-18,45,
Estonia,EST,2021-11-19,45,
Estonia,EST,2021-11-20,50,
Estonia,EST,2021-11-21,48,
Estonia,EST,2021-11-22,44,
Estonia,EST,2021-11-23,41,
Estonia,EST,2021-11-24,38,
Estonia,EST,2021-11-25,35,
Estonia,EST,2021-11-26,37,
Estonia,EST,2021-11-27,36,
Estonia,EST,2021-11-28,32,
Estonia,EST,2021-11-29,34,
Estonia,EST,2021-11-30,33,
Estonia,EST,2021-12-01,34,
Estonia,EST,2021-12-02,24,
Estonia,EST,2021-12-03,25,
Estonia,EST,2021-12-04,28,
Estonia,EST,2021-12-05,28,
Estonia,EST,2021-12-06,29,
Estonia,EST,2021-12-07,29,
Estonia,EST,2021-12-08,25,
Estonia,EST,2021-12-09,24,
Estonia,EST,2021-12-10,23,
Estonia,EST,2021-12-11,18,
Estonia,EST,2021-12-12,18,
Estonia,EST,2021-12-13,16,
Estonia,EST,2021-12-14,16,
Estonia,EST,2021-12-15,18,
Estonia,EST,2021-12-16,17,
Estonia,EST,2021-12-17,19,
Estonia,EST,2021-12-18,22,
Estonia,EST,2021-12-19,23,
Estonia,EST,2021-12-20,16,
Estonia,EST,2021-12-21,18,
Estonia,EST,2021-12-22,17,
Estonia,EST,2021-12-23,20,
Estonia,EST,2021-12-24,22,
Estonia,EST,2021-12-25,24,
Estonia,EST,2021-12-26,18,
Estonia,EST,2021-12-27,19,
Estonia,EST,2021-12-28,19,
Estonia,EST,2021-12-29,17,
Estonia,EST,2021-12-30,15,
Estonia,EST,2021-12-31,17,
Estonia,EST,2022-01-01,19,
Estonia,EST,2022-01-02,18,
Estonia,EST,2022-01-03,18,
Estonia,EST,2022-01-04,18,
Estonia,EST,2022-01-05,19,
Estonia,EST,2022-01-06,19,
Estonia,EST,2022-01-07,18,
Estonia,EST,2022-01-08,18,
Estonia,EST,2022-01-09,18,
Finland,FIN,2020-03-21,0,
Finland,FIN,2020-03-25,22,
Finland,FIN,2020-03-26,24,
Finland,FIN,2020-03-27,32,
Finland,FIN,2020-03-28,31,
Finland,FIN,2020-03-29,41,
Finland,FIN,2020-03-30,49,
Finland,FIN,2020-03-31,56,
Finland,FIN,2020-04-01,62,
Finland,FIN,2020-04-02,65,
Finland,FIN,2020-04-03,72,
Finland,FIN,2020-04-04,73,
Finland,FIN,2020-04-05,76,
Finland,FIN,2020-04-06,81,
Finland,FIN,2020-04-07,83,
Finland,FIN,2020-04-08,82,
Finland,FIN,2020-04-09,82,
Finland,FIN,2020-04-10,81,
Finland,FIN,2020-04-11,80,
Finland,FIN,2020-04-12,77,
Finland,FIN,2020-04-13,74,
Finland,FIN,2020-04-14,75,
Finland,FIN,2020-04-15,75,
Finland,FIN,2020-04-16,76,
Finland,FIN,2020-04-17,73,
Finland,FIN,2020-04-18,70,
Finland,FIN,2020-04-19,68,
Finland,FIN,2020-04-20,67,
Finland,FIN,2020-04-21,63,
Finland,FIN,2020-04-22,63,
Finland,FIN,2020-04-23,60,
Finland,FIN,2020-04-24,61,
Finland,FIN,2020-04-25,60,
Finland,FIN,2020-04-26,62,
Finland,FIN,2020-04-27,56,
Finland,FIN,2020-04-28,56,
Finland,FIN,2020-04-29,51,
Finland,FIN,2020-04-30,48,
Finland,FIN,2020-05-01,49,
Finland,FIN,2020-05-02,52,
Finland,FIN,2020-05-03,49,
Finland,FIN,2020-05-04,49,
Finland,FIN,2020-05-05,48,
Finland,FIN,2020-05-06,44,
Finland,FIN,2020-05-07,44,
Finland,FIN,2020-05-08,45,
Finland,FIN,2020-05-09,45,
Finland,FIN,2020-05-10,45,
Finland,FIN,2020-05-11,44,
Finland,FIN,2020-05-12,34,
Finland,FIN,2020-05-13,35,
Finland,FIN,2020-05-14,33,
Finland,FIN,2020-05-15,32,
